pair,fname,frame,rawLocX,rawLocY,icFullFrameX,icFullFrameY,Count,color,fname,frame,rawLocX,rawLocY,icFullFrameX,icFullFrameY,Count,color
218,JNCE_2016026_00C00081_V01.IMG.gz,16,1064.5000124035487,6074.97213962625,824.9721396262502,1064.5000124035487,2,1,JNCE_2016026_00C00081_V01.IMG.gz,17,1062.4999940797818,6370.345393221039,709.3453932210388,1062.4999940797818,2,2
219,JNCE_2016026_00C00081_V01.IMG.gz,16,1064.5000124035487,6074.97213962625,824.9721396262502,1064.5000124035487,2,1,JNCE_2016026_00C00081_V01.IMG.gz,19,1061.8798165859262,6936.11728351167,480.1172835116707,1061.8798165859262,4,3
220,JNCE_2016026_00C00081_V01.IMG.gz,17,1062.4999940797818,6370.345393221039,709.3453932210388,1062.4999940797818,2,2,JNCE_2016026_00C00081_V01.IMG.gz,19,1061.8798165859262,6936.11728351167,480.1172835116707,1061.8798165859262,4,3
221,JNCE_2016026_00C00081_V01.IMG.gz,18,491.49998422606114,6857.105442694738,839.1054426947375,491.49998422606114,2,1,JNCE_2016026_00C00081_V01.IMG.gz,19,493.49998336648054,7152.499998167494,723.4999981674936,493.49998336648054,1,2
222,JNCE_2016026_00C00081_V01.IMG.gz,18,491.49998422606114,6857.105442694738,839.1054426947375,491.49998422606114,2,1,JNCE_2016026_00C00081_V01.IMG.gz,21,494.1695120148967,7718.8390186558045,494.839018655804,494.1695120148967,3,3
223,JNCE_2016026_00C00081_V01.IMG.gz,19,493.49998336648054,7152.499998167494,723.4999981674936,493.49998336648054,1,2,JNCE_2016026_00C00081_V01.IMG.gz,21,494.1695120148967,7718.8390186558045,494.839018655804,494.1695120148967,3,3
224,JNCE_2016026_00C00081_V01.IMG.gz,76,1356.4999555918462,29154.985784378172,864.9857843781721,1356.4999555918462,2,1,JNCE_2016026_00C00081_V01.IMG.gz,78,1348.5000050545873,29721.499999080985,636.4999990809841,1348.5000050545873,1,2
225,JNCE_2016026_00C00081_V01.IMG.gz,76,1356.4999555918462,29154.985784378172,864.9857843781721,1356.4999555918462,2,1,JNCE_2016026_00C00081_V01.IMG.gz,79,1348.4999648346568,30019.499999477095,523.4999994770952,1348.4999648346568,1,3
226,JNCE_2016026_00C00081_V01.IMG.gz,78,1348.5000050545873,29721.499999080985,636.4999990809841,1348.5000050545873,1,2,JNCE_2016026_00C00081_V01.IMG.gz,79,1348.4999648346568,30019.499999477095,523.4999994770952,1348.4999648346568,1,3
227,JNCE_2016026_00C00082_V01.IMG.gz,12,853.5000005888787,4530.866239287928,816.8662392879278,853.5000005888787,2,1,JNCE_2016026_00C00082_V01.IMG.gz,13,853.499987962467,4826.038048142583,701.0380481425832,853.499987962467,2,2
228,JNCE_2016026_00C00082_V01.IMG.gz,12,853.5000005888787,4530.866239287928,816.8662392879278,853.5000005888787,2,1,JNCE_2016026_00C00082_V01.IMG.gz,15,852.4999944110182,5390.976305970878,470.9763059708777,852.4999944110182,2,3
229,JNCE_2016026_00C00082_V01.IMG.gz,13,853.499987962467,4826.038048142583,701.0380481425832,853.499987962467,2,2,JNCE_2016026_00C00082_V01.IMG.gz,15,852.4999944110182,5390.976305970878,470.9763059708777,852.4999944110182,2,3
230,JNCE_2016026_00C00082_V01.IMG.gz,20,1064.3274147141583,7601.5,815.5,1064.3274147141583,2,1,JNCE_2016026_00C00082_V01.IMG.gz,21,1062.5000011177654,7896.964016370473,699.9640163704721,1062.5000011177654,2,2
231,JNCE_2016026_00C00082_V01.IMG.gz,20,1064.3274147141583,7601.5,815.5,1064.3274147141583,2,1,JNCE_2016026_00C00082_V01.IMG.gz,23,1062.0453939646627,8462.667539304151,470.6675393041505,1062.0453939646627,3,3
232,JNCE_2016026_00C00082_V01.IMG.gz,21,1062.5000011177654,7896.964016370473,699.9640163704721,1062.5000011177654,2,2,JNCE_2016026_00C00082_V01.IMG.gz,23,1062.0453939646627,8462.667539304151,470.6675393041505,1062.0453939646627,3,3
233,JNCE_2016026_00C00082_V01.IMG.gz,55,670.5000169642365,21111.49999784581,885.4999978458112,670.5000169642365,1,1,JNCE_2016026_00C00082_V01.IMG.gz,57,672.499981447322,21674.500001184213,653.5000011842135,672.499981447322,1,2
234,JNCE_2016026_00C00082_V01.IMG.gz,55,670.5000169642365,21111.49999784581,885.4999978458112,670.5000169642365,1,1,JNCE_2016026_00C00082_V01.IMG.gz,58,672.499970057222,21970.49999765665,538.4999976566521,672.499970057222,1,3
235,JNCE_2016026_00C00082_V01.IMG.gz,57,672.499981447322,21674.500001184213,653.5000011842135,672.499981447322,1,2,JNCE_2016026_00C00082_V01.IMG.gz,58,672.499970057222,21970.49999765665,538.4999976566521,672.499970057222,1,3
236,JNCE_2016026_00C00082_V01.IMG.gz,62,88.4999993296806,23722.50000105336,808.500001053359,88.4999993296806,1,1,JNCE_2016026_00C00082_V01.IMG.gz,63,93.49999816983345,24019.500001568715,694.5000015687142,93.49999816983345,1,2
237,JNCE_2016026_00C00083_V01.IMG.gz,3,1357.0993513295168,1132.9417419794,874.9417419793999,1357.0993513295168,4,1,JNCE_2016026_00C00083_V01.IMG.gz,5,1348.499997067101,1699.4999988646844,646.4999988646842,1348.499997067101,1,2
238,JNCE_2016026_00C00083_V01.IMG.gz,3,1357.0993513295168,1132.9417419794,874.9417419793999,1357.0993513295168,4,1,JNCE_2016026_00C00083_V01.IMG.gz,6,1348.5000122982701,1997.1219293222293,533.1219293222292,1348.5000122982701,2,3
239,JNCE_2016026_00C00083_V01.IMG.gz,5,1348.499997067101,1699.4999988646844,646.4999988646842,1348.499997067101,1,2,JNCE_2016026_00C00083_V01.IMG.gz,6,1348.5000122982701,1997.1219293222293,533.1219293222292,1348.5000122982701,2,3
240,JNCE_2016026_00C00083_V01.IMG.gz,16,853.4999888456166,6092.264151560097,842.2641515600969,853.4999888456166,2,1,JNCE_2016026_00C00083_V01.IMG.gz,17,853.5000106408686,6387.031661718869,726.031661718869,853.5000106408686,2,2
241,JNCE_2016026_00C00083_V01.IMG.gz,16,853.4999888456166,6092.264151560097,842.2641515600969,853.4999888456166,2,1,JNCE_2016026_00C00083_V01.IMG.gz,19,852.5000235208665,6951.996575987612,495.99657598761206,852.5000235208665,2,3
242,JNCE_2016026_00C00083_V01.IMG.gz,17,853.5000106408686,6387.031661718869,726.031661718869,853.5000106408686,2,2,JNCE_2016026_00C00083_V01.IMG.gz,19,852.5000235208665,6951.996575987612,495.99657598761206,852.5000235208665,2,3
243,JNCE_2016026_00C00083_V01.IMG.gz,24,1064.5000252123725,9162.672859077598,840.6728590775976,1064.5000252123725,2,1,JNCE_2016026_00C00083_V01.IMG.gz,25,1062.4999988105842,9457.881445368259,724.8814453682595,1062.4999988105842,2,2
244,JNCE_2016026_00C00083_V01.IMG.gz,24,1064.5000252123725,9162.672859077598,840.6728590775976,1064.5000252123725,2,1,JNCE_2016026_00C00083_V01.IMG.gz,27,1061.6021130789686,10023.59695764661,495.5969576466109,1061.6021130789686,3,3
245,JNCE_2016026_00C00083_V01.IMG.gz,25,1062.4999988105842,9457.881445368259,724.8814453682595,1062.4999988105842,2,2,JNCE_2016026_00C00083_V01.IMG.gz,27,1061.6021130789686,10023.59695764661,495.5969576466109,1061.6021130789686,3,3
246,JNCE_2016026_00C00083_V01.IMG.gz,26,491.4999763007079,9944.499999529777,854.499999529776,491.4999763007079,1,1,JNCE_2016026_00C00083_V01.IMG.gz,28,494.50000491744896,10509.50000050008,624.5000005000795,494.50000491744896,1,2
247,JNCE_2016026_00C00083_V01.IMG.gz,26,491.4999763007079,9944.499999529777,854.499999529776,491.4999763007079,1,1,JNCE_2016026_00C00083_V01.IMG.gz,29,494.4999902723571,10806.499999811724,510.49999981172306,494.4999902723571,1,3
248,JNCE_2016026_00C00083_V01.IMG.gz,28,494.50000491744896,10509.50000050008,624.5000005000795,494.50000491744896,1,2,JNCE_2016026_00C00083_V01.IMG.gz,29,494.4999902723571,10806.499999811724,510.49999981172306,494.4999902723571,1,3
249,JNCE_2016026_00C00083_V01.IMG.gz,32,273.4999914493669,12239.499996742616,845.499996742616,273.4999914493669,1,1,JNCE_2016026_00C00083_V01.IMG.gz,33,277.4999910298233,12535.499995624305,730.4999956243041,277.4999910298233,1,2
250,JNCE_2016026_00C00083_V01.IMG.gz,60,671.4999834456426,22939.885878346788,793.8858783467867,671.4999834456426,2,1,JNCE_2016026_00C00083_V01.IMG.gz,61,672.4999868023478,23235.499999532825,678.4999995328265,672.4999868023478,1,2
251,JNCE_2016026_00C00083_V01.IMG.gz,60,671.4999834456426,22939.885878346788,793.8858783467867,671.4999834456426,2,1,JNCE_2016026_00C00083_V01.IMG.gz,62,672.499981149722,23531.499997363597,563.4999973635975,672.499981149722,1,3
252,JNCE_2016026_00C00083_V01.IMG.gz,61,672.4999868023478,23235.499999532825,678.4999995328265,672.4999868023478,1,2,JNCE_2016026_00C00083_V01.IMG.gz,62,672.499981149722,23531.499997363597,563.4999973635975,672.499981149722,1,3
253,JNCE_2016040_00C00094_V01.IMG.gz,24,1320.4999941991875,9098.929989109409,776.9299891094089,1320.4999941991875,2,1,JNCE_2016040_00C00094_V01.IMG.gz,25,1317.4999540050135,9395.84401888032,662.8440188803204,1317.4999540050135,2,2
254,JNCE_2016040_00C00094_V01.IMG.gz,24,1320.4999941991875,9098.929989109409,776.9299891094089,1320.4999941991875,2,1,JNCE_2016040_00C00094_V01.IMG.gz,26,1317.50000238568,9693.500000701672,549.5000007016706,1317.50000238568,1,3
255,JNCE_2016040_00C00094_V01.IMG.gz,25,1317.4999540050135,9395.84401888032,662.8440188803204,1317.4999540050135,2,2,JNCE_2016040_00C00094_V01.IMG.gz,26,1317.50000238568,9693.500000701672,549.5000007016706,1317.50000238568,1,3
256,JNCE_2016040_00C00094_V01.IMG.gz,36,862.4999809781058,13795.80483298777,865.8048329877689,862.4999809781058,2,1,JNCE_2016040_00C00094_V01.IMG.gz,38,861.4999885651162,14358.637335127585,633.637335127586,861.4999885651162,2,2
257,JNCE_2016040_00C00094_V01.IMG.gz,36,862.4999809781058,13795.80483298777,865.8048329877689,862.4999809781058,2,1,JNCE_2016040_00C00094_V01.IMG.gz,39,861.4999868446343,14654.499998433885,518.499998433885,861.4999868446343,1,3
258,JNCE_2016040_00C00094_V01.IMG.gz,38,861.4999885651162,14358.637335127585,633.637335127586,861.4999885651162,2,2,JNCE_2016040_00C00094_V01.IMG.gz,39,861.4999868446343,14654.499998433885,518.499998433885,861.4999868446343,1,3
259,JNCE_2016040_00C00094_V01.IMG.gz,44,1096.5000277192596,16860.378578830685,858.3785788306855,1096.5000277192596,2,1,JNCE_2016040_00C00094_V01.IMG.gz,46,1092.4999957392638,17424.317498363624,627.3174983636254,1092.4999957392638,2,2
260,JNCE_2016040_00C00094_V01.IMG.gz,44,1096.5000277192596,16860.378578830685,858.3785788306855,1096.5000277192596,2,1,JNCE_2016040_00C00094_V01.IMG.gz,47,1092.5658786794647,17720.697617043934,512.6976170439323,1092.5658786794647,3,3
261,JNCE_2016040_00C00094_V01.IMG.gz,46,1092.4999957392638,17424.317498363624,627.3174983636254,1092.4999957392638,2,2,JNCE_2016040_00C00094_V01.IMG.gz,47,1092.5658786794647,17720.697617043934,512.6976170439323,1092.5658786794647,3,3
262,JNCE_2016040_00C00094_V01.IMG.gz,52,316.86213009873524,19942.499998743988,868.4999987439863,316.86213009873524,2,1,JNCE_2016040_00C00094_V01.IMG.gz,54,323.5000033669479,20508.08524144083,639.0852414408276,323.5000033669479,2,2
263,JNCE_2016040_00C00094_V01.IMG.gz,59,683.9359487792382,22555.500000560587,793.5000005605874,683.9359487792382,2,1,JNCE_2016040_00C00094_V01.IMG.gz,60,684.5000186591342,22850.949146287894,677.9491462878957,684.5000186591342,2,2
264,JNCE_2016040_00C00094_V01.IMG.gz,59,683.9359487792382,22555.500000560587,793.5000005605874,683.9359487792382,2,1,JNCE_2016040_00C00094_V01.IMG.gz,61,684.4999996639465,23146.98800104311,562.98800104311,684.4999996639465,2,3
265,JNCE_2016040_00C00094_V01.IMG.gz,60,684.5000186591342,22850.949146287894,677.9491462878957,684.5000186591342,2,2,JNCE_2016040_00C00094_V01.IMG.gz,61,684.4999996639465,23146.98800104311,562.98800104311,684.4999996639465,2,3
266,JNCE_2016040_00C00094_V01.IMG.gz,80,653.4999788537776,30630.83786834076,804.8378683407617,653.4999788537776,2,1,JNCE_2016040_00C00094_V01.IMG.gz,81,654.4999852140096,30926.122175757133,689.1221757571343,654.4999852140096,2,2
267,JNCE_2016040_00C00094_V01.IMG.gz,80,653.4999788537776,30630.83786834076,804.8378683407617,653.4999788537776,2,1,JNCE_2016040_00C00094_V01.IMG.gz,82,654.4999930018425,31221.913852243248,573.9138522432461,654.4999930018425,2,3
268,JNCE_2016040_00C00094_V01.IMG.gz,81,654.4999852140096,30926.122175757133,689.1221757571343,654.4999852140096,2,2,JNCE_2016040_00C00094_V01.IMG.gz,82,654.4999930018425,31221.913852243248,573.9138522432461,654.4999930018425,2,3
269,JNCE_2016040_00C00095_V01.IMG.gz,3,654.4999988255354,914.750698630269,629.750698630269,654.4999988255354,2,2,JNCE_2016040_00C00095_V01.IMG.gz,4,654.5000208085063,1210.4999992985897,514.4999992985897,654.5000208085063,1,3
270,JNCE_2016040_00C00095_V01.IMG.gz,7,42.499998881478895,2683.5000014913617,889.5000014913614,42.499998881478895,1,1,JNCE_2016040_00C00095_V01.IMG.gz,8,50.499998064310674,2952.499999532765,774.4999995327646,50.499998064310674,1,1
271,JNCE_2016040_00C00095_V01.IMG.gz,7,42.499998881478895,2683.5000014913617,889.5000014913614,42.499998881478895,1,1,JNCE_2016040_00C00095_V01.IMG.gz,9,55.5,3250.4999986734733,661.4999986734732,55.5,1,2
272,JNCE_2016040_00C00095_V01.IMG.gz,8,50.499998064310674,2952.499999532765,774.4999995327646,50.499998064310674,1,1,JNCE_2016040_00C00095_V01.IMG.gz,9,55.5,3250.4999986734733,661.4999986734732,55.5,1,2
273,JNCE_2016040_00C00095_V01.IMG.gz,26,1322.5000332403831,9910.041169824617,820.0411698246164,1322.5000332403831,2,1,JNCE_2016040_00C00095_V01.IMG.gz,27,1318.500020185296,10206.500001043009,705.5000010430092,1318.500020185296,1,2
274,JNCE_2016040_00C00095_V01.IMG.gz,26,1322.5000332403831,9910.041169824617,820.0411698246164,1322.5000332403831,2,1,JNCE_2016040_00C00095_V01.IMG.gz,29,1318.5000359721391,10774.499999608146,478.4999996081466,1318.5000359721391,1,3
275,JNCE_2016040_00C00095_V01.IMG.gz,27,1318.500020185296,10206.500001043009,705.5000010430092,1318.500020185296,1,2,JNCE_2016040_00C00095_V01.IMG.gz,29,1318.5000359721391,10774.499999608146,478.4999996081466,1318.5000359721391,1,3
276,JNCE_2016040_00C00095_V01.IMG.gz,39,862.4999766352718,14874.725889444671,792.7258894446704,862.4999766352718,2,1,JNCE_2016040_00C00095_V01.IMG.gz,40,861.4999857573908,15169.7711012142,676.7711012142005,861.4999857573908,2,2
277,JNCE_2016040_00C00095_V01.IMG.gz,39,862.4999766352718,14874.725889444671,792.7258894446704,862.4999766352718,2,1,JNCE_2016040_00C00095_V01.IMG.gz,41,861.500009701544,15465.634124845968,561.6341248459693,861.500009701544,2,3
278,JNCE_2016040_00C00095_V01.IMG.gz,40,861.4999857573908,15169.7711012142,676.7711012142005,861.4999857573908,2,2,JNCE_2016040_00C00095_V01.IMG.gz,41,861.500009701544,15465.634124845968,561.6341248459693,861.500009701544,2,3
279,JNCE_2016040_00C00095_V01.IMG.gz,47,1094.5000432836177,17939.55415727259,785.5541572725879,1094.5000432836177,2,1,JNCE_2016040_00C00095_V01.IMG.gz,48,1092.7270282815648,18235.26353422289,670.2635342228898,1092.7270282815648,4,2
280,JNCE_2016040_00C00095_V01.IMG.gz,47,1094.5000432836177,17939.55415727259,785.5541572725879,1094.5000432836177,2,1,JNCE_2016040_00C00095_V01.IMG.gz,49,1092.4999823037535,18531.681438739888,555.6814387398871,1092.4999823037535,2,3
281,JNCE_2016040_00C00095_V01.IMG.gz,48,1092.7270282815648,18235.26353422289,670.2635342228898,1092.7270282815648,4,2,JNCE_2016040_00C00095_V01.IMG.gz,49,1092.4999823037535,18531.681438739888,555.6814387398871,1092.4999823037535,2,3
282,JNCE_2016040_00C00095_V01.IMG.gz,49,528.4999902602791,18731.50000079508,809.5000007950792,528.4999902602791,1,1,JNCE_2016040_00C00095_V01.IMG.gz,50,529.4999831223154,19026.50000018753,693.5000001875298,529.4999831223154,1,2
283,JNCE_2016040_00C00095_V01.IMG.gz,49,528.4999902602791,18731.50000079508,809.5000007950792,528.4999902602791,1,1,JNCE_2016040_00C00095_V01.IMG.gz,52,529.4999956329684,19592.50000031193,464.5000003119308,529.4999956329684,1,3
284,JNCE_2016040_00C00095_V01.IMG.gz,50,529.4999831223154,19026.50000018753,693.5000001875298,529.4999831223154,1,2,JNCE_2016040_00C00095_V01.IMG.gz,52,529.4999956329684,19592.50000031193,464.5000003119308,529.4999956329684,1,3
285,JNCE_2016040_00C00095_V01.IMG.gz,61,683.4999788810159,23367.380246339722,837.380246339724,683.4999788810159,2,1,JNCE_2016040_00C00095_V01.IMG.gz,62,684.5000087464342,23662.296032736416,721.296032736416,684.5000087464342,2,2
286,JNCE_2016040_00C00095_V01.IMG.gz,61,683.4999788810159,23367.380246339722,837.380246339724,683.4999788810159,2,1,JNCE_2016040_00C00095_V01.IMG.gz,64,684.5000190218942,24226.87028257024,490.8702825702384,684.5000190218942,2,3
287,JNCE_2016040_00C00095_V01.IMG.gz,62,684.5000087464342,23662.296032736416,721.296032736416,684.5000087464342,2,2,JNCE_2016040_00C00095_V01.IMG.gz,64,684.5000190218942,24226.87028257024,490.8702825702384,684.5000190218942,2,3
288,JNCE_2016040_00C00095_V01.IMG.gz,82,653.4999788793228,31442.500003520112,848.5000035201128,653.4999788793228,1,1,JNCE_2016040_00C00095_V01.IMG.gz,3,654.4999988255354,914.750698630269,629.750698630269,654.4999988255354,2,2
289,JNCE_2016040_00C00095_V01.IMG.gz,82,653.4999788793228,31442.500003520112,848.5000035201128,653.4999788793228,1,1,JNCE_2016040_00C00095_V01.IMG.gz,4,654.5000208085063,1210.4999992985897,514.4999992985897,654.5000208085063,1,3
290,JNCE_2016040_00C00096_V01.IMG.gz,4,652.4999896892689,1519.5,877.5,652.4999896892689,1,1,JNCE_2016040_00C00096_V01.IMG.gz,6,654.5000247879533,2082.8229921200123,645.8229921200124,654.5000247879533,2,2
291,JNCE_2016040_00C00096_V01.IMG.gz,4,652.4999896892689,1519.5,877.5,652.4999896892689,1,1,JNCE_2016040_00C00096_V01.IMG.gz,7,654.5000150063346,2378.8456122735124,530.8456122735124,654.5000150063346,2,3
292,JNCE_2016040_00C00096_V01.IMG.gz,6,654.5000247879533,2082.8229921200123,645.8229921200124,654.5000247879533,2,2,JNCE_2016040_00C00096_V01.IMG.gz,7,654.5000150063346,2378.8456122735124,530.8456122735124,654.5000150063346,2,3
293,JNCE_2016040_00C00096_V01.IMG.gz,11,49.49999954174529,4120.499999770873,790.4999997708726,49.49999954174529,1,1,JNCE_2016040_00C00096_V01.IMG.gz,12,54.49999912788898,4418.499999127889,677.4999991278889,54.49999912788898,1,2
294,JNCE_2016040_00C00096_V01.IMG.gz,30,1410.4999903179717,11431.499998770536,805.4999987705361,1410.4999903179717,1,1,JNCE_2016040_00C00096_V01.IMG.gz,31,1406.4999514095766,11728.499996243632,691.4999962436331,1406.4999514095766,1,2
295,JNCE_2016040_00C00096_V01.IMG.gz,30,1410.4999903179717,11431.499998770536,805.4999987705361,1410.4999903179717,1,1,JNCE_2016040_00C00096_V01.IMG.gz,32,1405.499960080606,12026.500000391366,578.5000003913666,1405.499960080606,1,3
296,JNCE_2016040_00C00096_V01.IMG.gz,31,1406.4999514095766,11728.499996243632,691.4999962436331,1406.4999514095766,1,2,JNCE_2016040_00C00096_V01.IMG.gz,32,1405.499960080606,12026.500000391366,578.5000003913666,1405.499960080606,1,3
297,JNCE_2016040_00C00096_V01.IMG.gz,42,862.5000045282436,16042.931703890381,808.9317038903811,862.5000045282436,2,1,JNCE_2016040_00C00096_V01.IMG.gz,43,861.5000012503762,16337.984763139912,692.9847631399124,861.5000012503762,2,2
298,JNCE_2016040_00C00096_V01.IMG.gz,42,862.5000045282436,16042.931703890381,808.9317038903811,862.5000045282436,2,1,JNCE_2016040_00C00096_V01.IMG.gz,44,861.4999938041062,16633.7721723379,577.772172337901,861.4999938041062,2,3
299,JNCE_2016040_00C00096_V01.IMG.gz,42,862.5000045282436,16042.931703890381,808.9317038903811,862.5000045282436,2,1,JNCE_2016040_00C00096_V01.IMG.gz,45,861.5000289132792,16902.5,462.5,861.5000289132792,1,3
300,JNCE_2016040_00C00096_V01.IMG.gz,43,861.5000012503762,16337.984763139912,692.9847631399124,861.5000012503762,2,2,JNCE_2016040_00C00096_V01.IMG.gz,44,861.4999938041062,16633.7721723379,577.772172337901,861.4999938041062,2,3
301,JNCE_2016040_00C00096_V01.IMG.gz,43,861.5000012503762,16337.984763139912,692.9847631399124,861.5000012503762,2,2,JNCE_2016040_00C00096_V01.IMG.gz,45,861.5000289132792,16902.5,462.5,861.5000289132792,1,3
302,JNCE_2016040_00C00096_V01.IMG.gz,44,861.4999938041062,16633.7721723379,577.772172337901,861.4999938041062,2,3,JNCE_2016040_00C00096_V01.IMG.gz,45,861.5000289132792,16902.5,462.5,861.5000289132792,1,3
303,JNCE_2016040_00C00096_V01.IMG.gz,50,1095.0508624627366,19107.618260433384,801.6182604333833,1095.0508624627366,3,1,JNCE_2016040_00C00096_V01.IMG.gz,51,1093.1149168335603,19403.24663342048,686.2466334204797,1093.1149168335603,4,2
304,JNCE_2016040_00C00096_V01.IMG.gz,50,1095.0508624627366,19107.618260433384,801.6182604333833,1095.0508624627366,3,1,JNCE_2016040_00C00096_V01.IMG.gz,52,1092.4999797190158,19699.659251941197,571.6592519411976,1092.4999797190158,2,3
305,JNCE_2016040_00C00096_V01.IMG.gz,51,1093.1149168335603,19403.24663342048,686.2466334204797,1093.1149168335603,4,2,JNCE_2016040_00C00096_V01.IMG.gz,52,1092.4999797190158,19699.659251941197,571.6592519411976,1092.4999797190158,2,3
306,JNCE_2016040_00C00096_V01.IMG.gz,52,527.4999962382077,19899.500000940447,825.5000009404481,527.4999962382077,1,1,JNCE_2016040_00C00096_V01.IMG.gz,53,529.5000127354242,20194.694415043472,709.6944150434712,529.5000127354242,2,2
307,JNCE_2016040_00C00096_V01.IMG.gz,52,527.4999962382077,19899.500000940447,825.5000009404481,527.4999962382077,1,1,JNCE_2016040_00C00096_V01.IMG.gz,55,529.4999980309367,20760.50000059072,480.50000059071897,529.4999980309367,1,3
308,JNCE_2016040_00C00096_V01.IMG.gz,53,529.5000127354242,20194.694415043472,709.6944150434712,529.5000127354242,2,2,JNCE_2016040_00C00096_V01.IMG.gz,55,529.4999980309367,20760.50000059072,480.50000059071897,529.4999980309367,1,3
309,JNCE_2016040_00C00096_V01.IMG.gz,55,811.777156519135,21101.831475634626,875.8314756346252,811.777156519135,3,1,JNCE_2016040_00C00096_V01.IMG.gz,57,811.4999733889717,21664.49999961766,643.4999996176576,811.4999733889717,1,2
310,JNCE_2016040_00C00096_V01.IMG.gz,55,811.777156519135,21101.831475634626,875.8314756346252,811.777156519135,3,1,JNCE_2016040_00C00096_V01.IMG.gz,58,811.499994196445,21960.49999841093,528.4999984109313,811.499994196445,1,3
311,JNCE_2016040_00C00096_V01.IMG.gz,57,811.4999733889717,21664.49999961766,643.4999996176576,811.4999733889717,1,2,JNCE_2016040_00C00096_V01.IMG.gz,58,811.499994196445,21960.49999841093,528.4999984109313,811.499994196445,1,3
312,JNCE_2016040_00C00096_V01.IMG.gz,58,319.5,22190.302338431055,812.3023384310533,319.5,2,1,JNCE_2016040_00C00096_V01.IMG.gz,59,322.4999996566211,22486.500001030137,697.5000010301367,322.4999996566211,1,2
313,JNCE_2016040_00C00096_V01.IMG.gz,64,683.5000033090605,24535.79704553295,853.7970455329477,683.5000033090605,2,1,JNCE_2016040_00C00096_V01.IMG.gz,66,684.5000253639332,25098.98832470645,621.9883247064508,684.5000253639332,2,2
314,JNCE_2016040_00C00096_V01.IMG.gz,64,683.5000033090605,24535.79704553295,853.7970455329477,683.5000033090605,2,1,JNCE_2016040_00C00096_V01.IMG.gz,67,684.5000124792583,25394.500000613734,506.500000613734,684.5000124792583,1,3
315,JNCE_2016040_00C00096_V01.IMG.gz,66,684.5000253639332,25098.98832470645,621.9883247064508,684.5000253639332,2,2,JNCE_2016040_00C00096_V01.IMG.gz,67,684.5000124792583,25394.500000613734,506.500000613734,684.5000124792583,1,3
316,JNCE_2016040_00C00097_V01.IMG.gz,7,653.4999838525839,2638.500000351031,844.5000003510307,653.4999838525839,1,1,JNCE_2016040_00C00097_V01.IMG.gz,8,654.4999855602023,2933.500003730857,728.5000037308569,654.4999855602023,1,2
317,JNCE_2016040_00C00097_V01.IMG.gz,7,653.4999838525839,2638.500000351031,844.5000003510307,653.4999838525839,1,1,JNCE_2016040_00C00097_V01.IMG.gz,9,654.5000084286958,3202.2845692616074,613.2845692616074,654.5000084286958,2,2
318,JNCE_2016040_00C00097_V01.IMG.gz,7,653.4999838525839,2638.500000351031,844.5000003510307,653.4999838525839,1,1,JNCE_2016040_00C00097_V01.IMG.gz,10,654.4999936152631,3498.500001570017,498.5000015700173,654.4999936152631,1,3
319,JNCE_2016040_00C00097_V01.IMG.gz,8,654.4999855602023,2933.500003730857,728.5000037308569,654.4999855602023,1,2,JNCE_2016040_00C00097_V01.IMG.gz,9,654.5000084286958,3202.2845692616074,613.2845692616074,654.5000084286958,2,2
320,JNCE_2016040_00C00097_V01.IMG.gz,8,654.4999855602023,2933.500003730857,728.5000037308569,654.4999855602023,1,2,JNCE_2016040_00C00097_V01.IMG.gz,10,654.4999936152631,3498.500001570017,498.5000015700173,654.4999936152631,1,3
321,JNCE_2016040_00C00097_V01.IMG.gz,9,654.5000084286958,3202.2845692616074,613.2845692616074,654.5000084286958,2,2,JNCE_2016040_00C00097_V01.IMG.gz,10,654.4999936152631,3498.500001570017,498.5000015700173,654.4999936152631,1,3
322,JNCE_2016040_00C00097_V01.IMG.gz,13,43.500001822604,4970.500002538627,872.500002538627,43.500001822604,1,1,JNCE_2016040_00C00097_V01.IMG.gz,15,55.5,5538.499998440989,645.4999984409891,55.5,1,2
323,JNCE_2016040_00C00097_V01.IMG.gz,32,1321.6898207750166,12197.499999712138,803.499999712137,1321.6898207750166,2,1,JNCE_2016040_00C00097_V01.IMG.gz,33,1318.5000153645137,12494.030174120293,689.0301741202924,1318.5000153645137,2,2
324,JNCE_2016040_00C00097_V01.IMG.gz,32,1321.6898207750166,12197.499999712138,803.499999712137,1321.6898207750166,2,1,JNCE_2016040_00C00097_V01.IMG.gz,34,1317.5000127463027,12791.500000961985,575.500000961985,1317.5000127463027,1,3
325,JNCE_2016040_00C00097_V01.IMG.gz,32,1321.6898207750166,12197.499999712138,803.499999712137,1321.6898207750166,2,1,JNCE_2016040_00C00097_V01.IMG.gz,35,1318.4999663846038,13061.500000301483,461.5000003014834,1318.4999663846038,1,3
326,JNCE_2016040_00C00097_V01.IMG.gz,33,1318.5000153645137,12494.030174120293,689.0301741202924,1318.5000153645137,2,2,JNCE_2016040_00C00097_V01.IMG.gz,34,1317.5000127463027,12791.500000961985,575.500000961985,1317.5000127463027,1,3
327,JNCE_2016040_00C00097_V01.IMG.gz,33,1318.5000153645137,12494.030174120293,689.0301741202924,1318.5000153645137,2,2,JNCE_2016040_00C00097_V01.IMG.gz,35,1318.4999663846038,13061.500000301483,461.5000003014834,1318.4999663846038,1,3
